Date,Open,High,Low,Close,Volume
2021-01-04,69.27999877929688,69.93000030517578,67.72000122070312,68.33000183105469,14014600.0
2021-01-05,68.16000366210938,70.08000183105469,68.08000183105469,69.48999786376953,11120400.0
2021-01-06,71.41000366210938,74.87999725341797,70.55999755859375,73.68000030517578,18334300.0
2021-01-07,74.80000305175781,76.51000213623047,74.80000305175781,74.94000244140625,13530400.0
2021-01-08,74.47000122070312,75.33999633789062,73.8499984741211,75.25,12896700.0
2021-01-11,74.23999786376953,76.5,73.66999816894531,76.05999755859375,9077500.0
2021-01-12,76.55999755859375,77.16999816894531,75.5199966430664,75.80000305175781,11831100.0
2021-01-13,75.80999755859375,76.43000030517578,75.01000213623047,75.55999755859375,9852200.0
2021-01-14,75.8499984741211,76.83999633789062,75.72000122070312,76.47000122070312,9854300.0
2021-01-15,75.06999969482422,75.56999969482422,74.1500015258789,75.23999786376953,12882600.0
2021-01-19,76.5199966430664,76.5999984741211,74.69000244140625,74.98999786376953,14897700.0
2021-01-20,76.51000213623047,77.76000213623047,74.30000305175781,74.83999633789062,16133000.0
2021-01-21,75.0,75.88999938964844,73.73999786376953,74.69999694824219,13591300.0
2021-01-22,72.55000305175781,74.69999694824219,72.41000366210938,74.12999725341797,15460000.0
2021-01-25,73.5199966430664,74.0199966430664,71.91999816894531,72.37999725341797,15933100.0
2021-01-26,72.73999786376953,73.31999969482422,71.13999938964844,71.20999908447266,10899700.0
2021-01-27,69.7300033569336,70.26000213623047,67.8499984741211,68.41999816894531,17002600.0
2021-01-28,69.44000244140625,70.7699966430664,68.6500015258789,69.31999969482422,14986200.0
2021-01-29,69.01000213623047,70.05999755859375,66.8499984741211,67.05000305175781,17566100.0
2021-02-01,67.87999725341797,68.12000274658203,67.2699966430664,67.66999816894531,11961600.0
2021-02-02,69.12000274658203,71.37000274658203,69.0199966430664,70.94999694824219,13893900.0
2021-02-03,70.87000274658203,71.33000183105469,70.30999755859375,70.5999984741211,8014300.0
2021-02-04,70.93000030517578,72.31999969482422,70.7699966430664,72.29000091552734,8889400.0
2021-02-05,73.0999984741211,73.72000122070312,72.55000305175781,73.22000122070312,8832200.0
2021-02-08,73.63999938964844,74.29000091552734,73.4000015258789,74.2300033569336,9018100.0
2021-02-09,73.9000015258789,74.68000030517578,73.37000274658203,74.23999786376953,7429900.0
2021-02-10,74.5999984741211,74.86000061035156,73.55000305175781,74.33000183105469,7465900.0
2021-02-11,74.33000183105469,74.7699966430664,72.77999877929688,73.72000122070312,6972900.0
2021-02-12,73.87999725341797,75.0199966430664,73.87999725341797,74.61000061035156,7281200.0
2021-02-16,76.25,76.41999816894531,75.27999877929688,76.05000305175781,8550600.0
2021-02-17,75.0,75.9000015258789,74.70999908447266,75.44999694824219,7807200.0
2021-02-18,75.1500015258789,75.55000305175781,74.16999816894531,74.83000183105469,7155800.0
2021-02-19,75.44999694824219,76.36000061035156,75.43000030517578,76.0,7685300.0
2021-02-22,75.69999694824219,77.98999786376953,75.58000183105469,77.4000015258789,11193700.0
2021-02-23,77.26000213623047,77.86000061035156,76.26000213623047,77.5,12174600.0
2021-02-24,77.68000030517578,80.0999984741211,77.6500015258789,79.87999725341797,12681500.0
2021-02-25,80.5,81.4000015258789,78.11000061035156,78.43000030517578,11674600.0
2021-02-26,78.04000091552734,78.8499984741211,76.33000183105469,76.87000274658203,30392200.0
2021-03-01,78.05000305175781,79.54000091552734,78.04000091552734,79.16000366210938,11450000.0
2021-03-02,79.80999755859375,81.55000305175781,79.5999984741211,80.79000091552734,11955500.0
2021-03-03,81.16000366210938,82.94000244140625,81.16000366210938,82.05999755859375,13053000.0
2021-03-04,82.13999938964844,83.4800033569336,79.80999755859375,81.11000061035156,15809900.0
2021-03-05,82.41000366210938,82.55999755859375,78.37999725341797,80.87000274658203,16362500.0
2021-03-08,81.93000030517578,82.95999908447266,80.79000091552734,81.0999984741211,10151900.0
2021-03-09,80.19999694824219,82.33000183105469,79.43000030517578,80.8499984741211,11588700.0
2021-03-10,81.73999786376953,83.41999816894531,81.41999816894531,83.08999633789062,10775800.0
2021-03-11,82.55000305175781,83.80999755859375,82.48999786376953,83.25,8951500.0
2021-03-12,84.55000305175781,85.08000183105469,83.79000091552734,84.33999633789062,8691300.0
2021-03-15,84.9000015258789,85.08000183105469,82.97000122070312,83.86000061035156,9018400.0
2021-03-16,83.51000213623047,83.69999694824219,81.83999633789062,82.54000091552734,9472000.0
2021-03-17,83.5999984741211,84.13999938964844,82.44999694824219,83.86000061035156,8049300.0
2021-03-18,84.7300033569336,86.63999938964844,83.7300033569336,83.94000244140625,10227400.0
2021-03-19,82.61000061035156,83.61000061035156,81.4000015258789,82.94000244140625,11557600.0
2021-03-22,82.47000122070312,82.56999969482422,81.48999786376953,81.91999816894531,7169900.0
2021-03-23,81.13999938964844,81.91999816894531,78.8499984741211,79.12000274658203,10235500.0
2021-03-24,80.0999984741211,81.44000244140625,79.29000091552734,79.33000183105469,8459000.0
2021-03-25,79.29000091552734,80.37999725341797,78.30999755859375,80.12999725341797,11363800.0
2021-03-26,81.62999725341797,81.73999786376953,79.05000305175781,79.9800033569336,11107400.0
2021-03-29,77.0,78.8499984741211,76.0,77.87999725341797,21931700.0
2021-03-30,78.66999816894531,80.04000091552734,78.5,79.08999633789062,12063000.0
2021-03-31,78.66999816894531,79.0,77.6500015258789,77.66000366210938,12085500.0
2021-04-01,77.87999725341797,78.27999877929688,77.5,78.22000122070312,13195600.0
2021-04-05,79.19999694824219,79.30999755859375,77.83000183105469,78.0,10458800.0
2021-04-06,77.80000305175781,79.11000061035156,77.51000213623047,79.08999633789062,9445000.0
2021-04-07,79.04000091552734,79.72000122070312,78.44999694824219,79.04000091552734,8329300.0
2021-04-08,78.5,80.48999786376953,78.16000366210938,80.19999694824219,9352700.0
2021-04-09,80.4800033569336,80.7300033569336,79.37000274658203,80.72000122070312,10693500.0
2021-04-12,80.94999694824219,81.06999969482422,79.5199966430664,80.18000030517578,8939700.0
2021-04-13,79.9000015258789,80.02999877929688,78.95999908447266,79.52999877929688,7085200.0
2021-04-14,79.61000061035156,82.05000305175781,79.30000305175781,80.79000091552734,10585500.0
2021-04-15,81.3499984741211,81.41000366210938,79.8499984741211,80.81999969482422,9930800.0
2021-04-16,81.0,81.68000030517578,77.76000213623047,78.58999633789062,29086400.0
2021-04-19,78.30000305175781,80.37000274658203,78.11000061035156,80.02999877929688,15151000.0
2021-04-20,79.30999755859375,79.62999725341797,76.5999984741211,77.29000091552734,13052800.0
2021-04-21,76.7300033569336,79.33999633789062,76.25,79.25,11075900.0
2021-04-22,78.91999816894531,79.5,78.1500015258789,78.29000091552734,9871700.0
2021-04-23,78.29000091552734,81.30000305175781,78.29000091552734,80.94999694824219,12002000.0
2021-04-26,81.80999755859375,82.41999816894531,81.37999725341797,81.5199966430664,8033500.0
2021-04-27,81.41000366210938,82.05000305175781,81.19999694824219,81.95999908447266,7057400.0
2021-04-28,82.4000015258789,82.94999694824219,82.06999969482422,82.7300033569336,7228200.0
2021-04-29,83.19999694824219,83.79000091552734,82.12999725341797,83.63999938964844,9974800.0
2021-04-30,82.88999938964844,83.27999877929688,82.2300033569336,82.55000305175781,9298600.0
2021-05-03,83.11000061035156,83.48999786376953,82.30000305175781,82.45999908447266,6759000.0
2021-05-04,82.08999633789062,82.83000183105469,80.75,82.63999938964844,8802700.0
2021-05-05,82.91000366210938,84.83999633789062,82.23999786376953,84.51000213623047,9424400.0
2021-05-06,84.93000030517578,86.91000366210938,84.4000015258789,86.83000183105469,11887900.0
2021-05-07,85.4800033569336,88.04000091552734,85.33999633789062,87.69999694824219,9947600.0
2021-05-10,88.06999969482422,88.87999725341797,86.43000030517578,86.47000122070312,9344500.0
2021-05-11,85.05999755859375,85.94000244140625,83.83999633789062,84.91999816894531,10397800.0
2021-05-12,85.4000015258789,86.19000244140625,83.36000061035156,83.68000030517578,12602200.0
2021-05-13,83.69000244140625,85.6500015258789,83.41000366210938,84.86000061035156,8639700.0
2021-05-14,85.61000061035156,87.58000183105469,85.61000061035156,87.3499984741211,7755900.0
2021-05-17,86.79000091552734,88.12000274658203,86.30000305175781,88.08999633789062,7157900.0
2021-05-18,88.2300033569336,88.56999969482422,86.87000274658203,86.97000122070312,6631700.0
2021-05-19,85.30999755859375,86.0999984741211,84.31999969482422,86.05000305175781,10165600.0
2021-05-20,86.18000030517578,87.02999877929688,85.31999969482422,86.47000122070312,7722100.0
