scenario,level,agent,run_count,sharpe_mean,sharpe_std,sharpe_ci_low,sharpe_ci_high,return_mean,rank
high_vol,E0_ideal,buy-and-hold,10,0.875321095895041,2.0190770938684666,-0.31685716756670823,2.1100845931294057,0.09853799487309496,5
high_vol,E0_ideal,mean-reversion,10,-2.8275024075329234,1.9708643174807328,-3.8998147620231536,-1.6030460542418947,-0.16471397992675335,9
high_vol,E0_ideal,minimum-variance,10,0.7407559751858591,2.0270495240931896,-0.42311909304264705,2.0031310475624355,0.08296137287418084,7
high_vol,E0_ideal,naive-momentum,10,3.9651932718236664,1.3624781705750852,3.125496240409458,4.731763666057062,0.29816622948195237,1
high_vol,E0_ideal,poe:claude-opus-4.7,10,2.7457465779178536,1.706272413539425,1.7436927361142167,3.785226277409449,0.2281446197105616,3
high_vol,E0_ideal,poe:gemini-3.1-pro,10,1.8301767990475533,2.1703648589131683,0.5090567466822906,3.0650193470975835,0.1483498425577919,4
high_vol,E0_ideal,random,10,0.24698178659401213,1.6208972735178522,-0.693521392938204,1.2154567511473244,0.024895144449383677,8
high_vol,E0_ideal,risk-parity,10,0.8033960075303271,2.020042207742267,-0.3768851434670363,2.043744348412095,0.0903096282229996,6
high_vol,E0_ideal,signal-weighted,10,3.6975627897042536,1.1541485311591766,2.972639114276125,4.37065041804309,0.2331723483558179,2
high_vol,E1_default_stress,buy-and-hold,10,0.3573390363344703,1.802570843179875,-0.7356368523598509,1.4077342932594696,0.049447247760710876,4
high_vol,E1_default_stress,mean-reversion,10,-2.8622084300816075,1.2925631649600566,-3.5579498425271154,-2.0775995037090467,-0.20460135171969332,9
high_vol,E1_default_stress,minimum-variance,10,-0.14271433423945107,1.9598779768097692,-1.250471276900424,1.0595534436883323,-0.01765114936676355,7
high_vol,E1_default_stress,naive-momentum,10,2.401892169066394,1.4553515645388362,1.5307797398653549,3.248833570345158,0.2061428719214274,2
high_vol,E1_default_stress,poe:claude-opus-4.7,10,0.6591904726679908,1.4707402759632124,-0.22346767518576538,1.5088310180334843,0.06378714792129583,3
high_vol,E1_default_stress,poe:gemini-3.1-pro,10,-0.1408873356282627,1.1435941402160954,-0.8528028687141337,0.5296559951866728,-0.016824368140694858,6
high_vol,E1_default_stress,random,10,-0.2241439159238598,2.299422806700865,-1.665694311207924,1.039410787072712,-0.012195551722767994,8
high_vol,E1_default_stress,risk-parity,10,0.05713615145303268,2.06686522314882,-1.1312144886322568,1.3360136376938916,0.013340886112204065,5
high_vol,E1_default_stress,signal-weighted,10,2.688839182110644,1.5656564779596231,1.6910086397289998,3.5740698768828936,0.19731148514862745,1
